Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG%,Dist.,2P,0-3,10-Mar,16-Oct,16-3P,3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,3P%,Att.,Md.,-9999,FG,FGA,3PA,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Offensive Archetype,Defensive Role
441.0,DeAndre Jordan,37.0,NOP,C,10.0,6.0,163.0,14.8,0.693,0.0,0.652,13.8,28.7,21.2,6.4,0.9,4.7,23.3,9.9,0.2,0.2,0.4,0.119,-1.1,0.2,-0.9,0.0,,jordade01,0.696,1.9,1.0,0.783,0.174,0.043,0.0,0.0,0.696,0.833,0.25,0.0,,,0.563,,0.304,7.0,,,0.0,0.0,jordade01,1.6,2.3,0.0,2.3,0.696,0.696,0.9,1.5,0.6,2.1,4.3,6.4,0.8,0.3,0.8,0.9,1.4,4.1,Roll + Cut Big,Anchor Big
442.0,Hunter Tyson,25.0,DEN,PF,21.0,2.0,162.0,6.5,0.398,0.635,0.25,2.9,21.3,12.5,13.2,0.6,0.6,8.0,16.9,-0.2,0.1,-0.1,-0.015,-5.2,-1.7,-6.9,-0.2,,tysonhu01,0.269,18.1,0.365,0.135,0.173,0.019,0.038,0.635,0.368,0.714,0.111,0.0,0.5,0.212,0.714,0.857,0.038,2.0,0.212,0.0,0.0,0.0,tysonhu01,0.7,2.5,1.6,0.9,0.368,0.337,0.5,0.6,0.846,0.2,1.5,1.7,0.8,0.1,0.0,0.2,0.6,2.2,Movement Shooter,Low Activity
443.0,Jonathan Mogbo,24.0,TOR,PF,27.0,0.0,160.0,9.4,0.513,0.0,0.172,9.0,19.3,14.0,10.5,1.5,3.0,22.4,10.8,0.0,0.2,0.2,0.062,-4.4,0.5,-3.9,-0.1,,mogbojo01,0.517,3.4,1.0,0.483,0.448,0.069,0.0,0.0,0.517,0.5,0.538,0.5,,,0.733,,0.207,3.0,,,0.0,0.0,mogbojo01,0.6,1.1,0.0,1.1,0.517,0.517,0.1,0.2,0.4,0.5,1.0,1.5,0.5,0.2,0.2,0.3,0.6,1.2,Athletic Finisher,Mobile Big
444.0,Leaky Black,26.0,WAS,SF,5.0,2.0,159.0,10.1,0.6,0.513,0.154,4.6,13.5,9.0,5.9,0.6,2.2,8.8,12.0,0.2,0.0,0.2,0.053,-2.2,-1.8,-4.0,-0.1,,blackle01,0.462,17.5,0.487,0.128,0.077,0.231,0.051,0.513,0.526,0.4,0.667,0.444,1.0,0.4,0.5,0.875,0.051,1.0,0.45,0.556,0.0,0.0,blackle01,3.6,7.8,4.0,3.8,0.526,0.564,1.2,1.2,1.0,1.4,4.0,5.4,1.4,0.4,0.8,0.8,3.0,10.0,Low Minute,Low Activity
445.0,Jamal Cain,26.0,ORL,SF,23.0,0.0,154.0,8.7,0.545,0.469,0.367,5.0,6.5,5.8,7.2,1.6,0.6,11.0,17.6,0.1,0.1,0.2,0.058,-4.5,-1.3,-5.8,-0.1,,cainja01,0.388,15.7,0.531,0.184,0.163,0.122,0.061,0.469,0.385,0.444,0.25,0.5,0.333,0.391,0.7,0.889,0.041,2.0,0.565,0.385,0.0,0.0,cainja01,0.8,2.1,1.0,1.1,0.385,0.48,0.7,0.8,0.833,0.3,0.4,0.7,0.3,0.2,0.0,0.3,1.0,2.7,Stationary Shooter,Point of Attack
446.0,Walker Kessler,24.0,UTA,C,5.0,5.0,154.0,20.8,0.786,0.216,0.541,16.0,22.3,19.1,14.0,2.2,5.8,25.9,16.6,0.3,0.1,0.5,0.151,1.6,1.7,3.3,0.2,,kesslwa01,0.703,7.5,0.784,0.459,0.324,0.0,0.0,0.216,0.69,0.647,0.75,,,0.75,0.6,1.0,0.27,9.0,0.25,1.0,0.0,0.0,kesslwa01,5.2,7.4,1.6,5.8,0.69,0.784,2.8,4.0,0.7,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4,Athletic Finisher,Mobile Big
447.0,Lachlan Olbrich,22.0,CHI,C,24.0,0.0,153.0,9.0,0.465,0.267,0.333,11.3,20.6,16.0,14.1,1.2,1.1,16.9,11.4,0.1,0.1,0.2,0.057,-4.5,0.2,-4.2,-0.1,,olbrila01,0.433,9.8,0.733,0.367,0.333,0.0,0.033,0.267,0.5,0.455,0.5,,1.0,0.25,0.818,1.0,0.0,0.0,0.25,0.0,0.0,0.0,olbrila01,0.5,1.3,0.3,0.9,0.5,0.467,0.2,0.4,0.4,0.7,1.3,1.9,0.7,0.2,0.1,0.3,1.0,1.3,Athletic Finisher,Mobile Big
448.0,Doug McDermott,34.0,SAC,SF,15.0,0.0,153.0,7.3,0.57,0.96,0.04,0.7,7.5,4.0,3.6,0.9,0.6,10.5,15.8,0.0,0.0,0.0,-0.01,-2.5,-2.7,-5.2,-0.1,,mcderdo01,0.38,25.1,0.04,0.02,0.02,0.0,0.0,0.96,0.5,1.0,0.0,,,0.375,1.0,1.0,0.04,1.0,0.229,0.636,0.0,0.0,mcderdo01,1.3,3.3,3.2,0.1,0.5,0.56,0.1,0.1,1.0,0.1,0.7,0.7,0.3,0.2,0.1,0.4,0.6,3.9,Off Screen Shooter,Low Activity
449.0,Oscar Tshiebwe,26.0,UTA,C,12.0,1.0,153.0,15.4,0.623,0.0,0.1,14.7,21.0,17.8,9.3,1.2,0.6,8.7,12.4,0.3,0.0,0.4,0.115,-0.8,-2.4,-3.1,0.0,,tshieos01,0.625,3.7,1.0,0.55,0.425,0.025,0.0,0.0,0.625,0.727,0.471,1.0,,,0.64,,0.1,4.0,,,0.0,0.0,tshieos01,2.1,3.3,0.0,3.3,0.625,0.625,0.2,0.3,0.5,1.8,2.4,4.2,0.8,0.3,0.1,0.3,1.4,4.3,Low Minute,Helper
450.0,Killian Hayes,24.0,SAC,PG,9.0,1.0,146.0,6.5,0.342,0.46,0.12,1.5,11.8,6.5,27.6,1.6,0.0,7.1,16.5,-0.2,0.0,-0.1,-0.044,-6.6,-1.9,-8.6,-0.2,,hayeski01,0.26,17.3,0.54,0.04,0.22,0.2,0.08,0.46,0.296,1.0,0.273,0.3,0.0,0.217,0.375,0.6,0.0,0.0,0.174,0.0,0.0,0.0,hayeski01,1.4,5.6,2.6,3.0,0.296,0.31,0.6,0.7,0.833,0.2,1.7,1.9,3.4,0.6,0.0,0.4,1.8,4.0,Low Minute,Point of Attack
452.0,Jeff Green,39.0,HOU,PF,25.0,0.0,134.0,11.4,0.543,0.679,0.057,4.2,11.4,7.8,4.2,0.4,0.7,1.8,17.4,0.2,0.1,0.3,0.107,-0.6,-2.4,-3.0,0.0,,greenje02,0.415,19.7,0.321,0.132,0.113,0.057,0.019,0.679,0.588,0.571,0.833,0.333,0.0,0.333,0.6,0.917,0.019,1.0,0.306,0.364,0.0,0.0,greenje02,0.9,2.1,1.4,0.7,0.588,0.528,0.1,0.1,1.0,0.2,0.6,0.8,0.2,0.0,0.0,0.0,0.3,2.4,Versatile Big,Low Activity
453.0,Miles Kelly,23.0,DAL,PG,14.0,0.0,134.0,8.3,0.484,0.75,0.023,4.0,14.7,9.5,12.1,1.4,0.6,11.9,15.8,-0.1,0.1,0.1,0.019,-4.6,-0.4,-5.0,-0.1,,kellymi02,0.364,20.1,0.25,0.091,0.068,0.023,0.068,0.75,0.545,0.75,0.333,0.0,0.667,0.303,0.833,0.9,0.0,0.0,0.606,0.45,0.0,0.0,kellymi02,1.1,3.1,2.4,0.8,0.545,0.477,0.1,0.1,1.0,0.4,1.4,1.7,0.9,0.3,0.1,0.4,0.9,3.1,Movement Shooter,Low Activity
454.0,Mason Plumlee,35.0,2TM,C,16.0,2.0,133.0,14.0,0.752,0.0,1.0,9.4,26.6,18.1,16.4,2.9,0.0,34.2,8.3,0.2,0.2,0.4,0.148,-1.4,2.9,1.6,0.1,,plumlma01,0.75,1.4,1.0,0.833,0.167,0.0,0.0,0.0,0.75,0.9,0.0,,,,0.889,,0.333,4.0,,,0.0,0.0,plumlma01,0.6,0.8,0.0,0.8,0.75,0.75,0.5,0.8,0.667,0.7,2.0,2.7,1.1,0.5,0.0,0.6,0.7,1.6,Roll + Cut Big,Anchor Big
455.0,Kevin McCullar Jr.,24.0,NYK,SF,19.0,0.0,127.0,7.5,0.47,0.5,0.147,7.8,13.1,10.4,19.1,2.3,0.0,24.9,16.1,-0.1,0.2,0.1,0.021,-4.9,0.4,-4.5,-0.1,,mcculke01,0.382,14.8,0.5,0.324,0.118,0.0,0.059,0.5,0.412,0.545,0.25,,0.0,0.353,0.857,0.833,0.0,0.0,0.353,0.333,0.0,0.0,mcculke01,0.7,1.8,0.9,0.9,0.412,0.471,0.1,0.3,0.4,0.5,0.8,1.3,1.0,0.3,0.0,0.6,0.9,1.8,Movement Shooter,Chaser
457.0,Bradley Beal,32.0,LAC,SG,6.0,6.0,121.0,5.1,0.476,0.396,0.167,2.0,2.8,2.4,12.1,1.2,0.0,14.9,22.2,-0.2,0.0,-0.2,-0.07,-6.6,-3.9,-10.5,-0.3,,bealbr01,0.375,16.1,0.604,0.125,0.146,0.208,0.125,0.396,0.379,0.5,0.571,0.2,0.333,0.368,0.727,1.0,0.0,0.0,0.211,0.25,0.0,0.0,bealbr01,3.0,8.0,3.2,4.8,0.379,0.448,1.0,1.3,0.75,0.3,0.5,0.8,1.7,0.5,0.0,1.5,2.3,8.2,Secondary Ball Handler,Chaser
458.0,Amari Williams,24.0,BOS,PF,18.0,2.0,119.0,9.2,0.517,0.0,0.75,6.5,20.8,13.8,8.2,0.9,7.7,24.8,10.3,0.0,0.2,0.2,0.073,-4.9,2.7,-2.2,0.0,,william01,0.438,3.7,1.0,0.438,0.5,0.063,0.0,0.0,0.438,0.857,0.125,0.0,,,1.0,,0.188,3.0,,,0.0,0.0,william01,0.4,0.9,0.0,0.9,0.438,0.438,0.4,0.7,0.667,0.4,1.3,1.7,0.4,0.1,0.5,0.4,0.8,1.2,Athletic Finisher,Anchor Big
459.0,Dereck Lively II,21.0,DAL,C,7.0,4.0,115.0,15.0,0.67,0.0,0.556,13.2,20.7,17.0,14.8,1.6,8.0,30.9,11.8,0.1,0.2,0.3,0.133,-3.0,3.6,0.6,0.1,,livelde01,0.611,2.0,1.0,0.778,0.222,0.0,0.0,0.0,0.611,0.643,0.5,,,,0.727,,0.444,8.0,,,0.0,0.0,livelde01,1.6,2.6,0.0,2.6,0.611,0.611,1.1,1.4,0.8,2.0,3.3,5.3,1.9,0.6,1.6,1.4,3.0,4.3,Athletic Finisher,Anchor Big
460.0,A.J. Lawson,25.0,TOR,SG,14.0,0.0,110.0,12.1,0.545,0.537,0.22,7.0,16.6,11.7,3.8,1.8,2.6,8.2,19.1,0.1,0.2,0.2,0.092,-2.4,-0.4,-2.8,0.0,,lawsoaj01,0.39,14.4,0.463,0.268,0.195,0.0,0.0,0.537,0.421,0.545,0.25,,,0.364,0.875,1.0,0.049,1.0,0.591,0.385,0.0,0.0,lawsoaj01,1.1,2.9,1.6,1.4,0.421,0.488,0.6,0.6,1.0,0.5,1.1,1.6,0.2,0.3,0.2,0.3,1.1,3.5,Movement Shooter,Wing Stopper
461.0,Bismack Biyombo,33.0,SAS,C,19.0,1.0,108.0,4.7,0.714,0.0,0.556,4.1,11.6,7.9,5.5,1.8,0.8,34.9,6.7,0.0,0.1,0.2,0.069,-6.4,1.7,-4.7,-0.1,,biyombi01,0.667,2.7,1.0,0.667,0.333,0.0,0.0,0.0,0.667,0.833,0.333,,,,0.833,,0.556,5.0,,,0.0,0.0,biyombi01,0.3,0.5,0.0,0.5,0.667,0.667,0.2,0.3,0.8,0.2,0.6,0.8,0.3,0.2,0.1,0.3,1.1,0.8,Low Minute,Anchor Big
462.0,Adou Thiero,21.0,LAL,SF,19.0,0.0,104.0,9.9,0.551,0.048,0.476,8.1,14.2,11.2,7.4,2.3,1.8,16.4,12.7,0.1,0.1,0.2,0.074,-4.6,0.0,-4.6,-0.1,,thierad01,0.476,4.0,0.952,0.571,0.381,0.0,0.0,0.048,0.5,0.583,0.375,,,0.0,0.8,,0.286,5.0,0.0,,0.0,0.0,thierad01,0.5,1.1,0.1,1.1,0.5,0.476,0.4,0.5,0.8,0.4,0.7,1.1,0.3,0.3,0.1,0.3,0.8,1.5,Athletic Finisher,Helper
463.0,Luke Travers,24.0,CLE,SG,12.0,0.0,103.0,10.3,0.35,0.444,0.25,9.6,16.0,12.8,10.8,3.3,3.6,7.0,17.5,-0.1,0.2,0.1,0.028,-4.2,1.0,-3.2,0.0,,travelu01,0.25,12.7,0.556,0.361,0.167,0.0,0.028,0.444,0.4,0.462,0.333,,0.0,0.063,0.625,1.0,0.056,2.0,0.25,0.25,0.0,0.0,travelu01,0.8,3.0,1.3,1.7,0.4,0.264,0.8,0.8,1.0,0.8,1.3,2.0,0.8,0.6,0.3,0.3,0.5,2.3,Movement Shooter,Low Activity
464.0,Alijah Martin,24.0,TOR,SG,16.0,0.0,102.0,12.4,0.487,0.412,0.471,6.5,9.0,7.7,10.4,3.3,2.9,8.9,18.9,0.0,0.2,0.2,0.083,-2.8,1.6,-1.2,0.0,,martial01,0.353,13.9,0.588,0.235,0.206,0.147,0.0,0.412,0.45,0.625,0.571,0.0,,0.214,0.556,1.0,0.029,1.0,0.286,0.0,0.0,0.0,martial01,0.8,2.1,0.9,1.3,0.45,0.397,0.8,1.0,0.813,0.4,0.5,0.9,0.5,0.4,0.2,0.3,0.6,2.5,Low Minute,Point of Attack
465.0,Yuki Kawamura,24.0,CHI,PG,9.0,0.0,102.0,13.7,0.508,0.8,0.3,5.3,14.4,9.9,33.6,2.8,0.0,20.9,11.8,0.2,0.1,0.3,0.119,-1.6,0.3,-1.4,0.0,,kawamyu01,0.3,22.0,0.2,0.15,0.0,0.05,0.0,0.8,0.25,0.333,,0.0,,0.313,1.0,1.0,0.0,0.0,0.125,0.5,0.0,0.0,kawamyu01,0.7,2.2,1.8,0.4,0.25,0.425,0.7,0.7,1.0,0.6,1.6,2.1,3.1,0.7,0.0,0.7,0.7,2.6,Low Minute,Point of Attack
467.0,Malevy Leons,26.0,GSW,SF,13.0,0.0,101.0,13.4,0.508,0.346,0.308,13.8,14.3,14.1,9.3,2.4,3.6,9.2,13.6,0.1,0.1,0.3,0.124,-3.0,0.5,-2.4,0.0,,leonsma01,0.423,11.2,0.654,0.346,0.269,0.0,0.038,0.346,0.529,0.778,0.286,,0.0,0.222,0.556,1.0,0.077,2.0,0.778,0.143,0.0,0.0,leonsma01,0.8,2.0,0.7,1.3,0.529,0.462,0.5,0.6,0.75,1.0,1.0,2.0,0.5,0.4,0.3,0.2,1.1,2.3,Low Minute,Point of Attack
468.0,Alondes Williams,26.0,WAS,SG,4.0,0.0,101.0,19.2,0.745,0.538,0.308,5.2,21.3,13.1,16.9,1.4,2.6,14.5,14.2,0.3,0.1,0.3,0.159,1.4,-0.7,0.7,0.1,,willial06,0.615,15.6,0.462,0.385,0.038,0.0,0.038,0.538,0.917,1.0,1.0,,0.0,0.357,0.727,1.0,0.192,5.0,0.286,0.25,0.0,0.0,willial06,4.0,6.5,3.5,3.0,0.917,0.712,1.8,2.0,0.875,1.3,5.0,6.3,3.0,0.8,0.8,1.3,1.0,11.0,Movement Shooter,Low Activity
469.0,Javonte Cooke,26.0,POR,SG,19.0,0.0,94.0,-0.1,0.275,0.561,0.049,4.5,17.5,10.9,9.9,3.0,0.0,17.7,21.9,-0.5,0.1,-0.4,-0.184,-10.5,-1.3,-11.8,-0.2,,cookeja01,0.22,16.6,0.439,0.171,0.244,0.024,0.0,0.561,0.333,0.286,0.4,0.0,,0.13,0.5,0.667,0.024,1.0,0.217,0.0,0.0,0.0,cookeja01,0.5,2.2,1.2,0.9,0.333,0.256,0.1,0.1,1.0,0.2,0.8,1.0,0.4,0.3,0.0,0.5,0.3,1.2,Low Minute,Low Activity
470.0,Chris Boucher,33.0,BOS,PF,9.0,0.0,94.0,7.8,0.392,0.6,0.16,2.4,18.4,10.5,4.0,2.7,7.5,3.6,12.8,-0.1,0.2,0.1,0.062,-5.8,2.7,-3.2,0.0,,bouchch01,0.32,16.8,0.4,0.24,0.12,0.0,0.04,0.6,0.6,0.833,0.333,,0.0,0.133,0.667,1.0,0.04,1.0,0.2,0.0,0.0,0.0,bouchch01,0.9,2.8,1.7,1.1,0.6,0.36,0.3,0.4,0.75,0.2,1.8,2.0,0.3,0.6,0.8,0.1,1.9,2.3,Low Minute,Helper
471.0,Joe Ingles,38.0,MIN,SF,22.0,0.0,90.0,8.7,0.607,0.667,0.222,0.0,8.4,4.3,26.4,3.7,0.0,44.7,8.4,0.0,0.1,0.1,0.066,-3.2,2.5,-0.6,0.0,,inglejo01,0.444,18.0,0.333,0.222,0.111,0.0,0.0,0.667,0.667,0.5,1.0,,,0.333,0.5,1.0,0.0,0.0,0.167,1.0,0.0,0.0,inglejo01,0.2,0.4,0.3,0.1,0.667,0.556,0.1,0.1,1.0,0.0,0.3,0.3,0.9,0.3,0.0,0.4,0.3,0.5,Low Minute,Low Activity
472.0,Kobe Bufkin,22.0,LAL,SG,11.0,1.0,90.0,5.1,0.397,0.526,0.211,1.3,10.1,5.8,7.4,1.1,3.1,8.8,22.0,-0.2,0.1,-0.2,-0.085,-7.2,-3.5,-10.6,-0.2,,bufkiko01,0.289,17.6,0.474,0.132,0.237,0.0,0.105,0.526,0.444,1.0,0.333,,0.0,0.15,0.375,0.667,0.0,0.0,0.25,0.2,0.0,0.0,bufkiko01,1.0,3.5,1.8,1.6,0.444,0.329,0.7,0.7,1.0,0.1,0.7,0.8,0.5,0.2,0.3,0.4,0.5,3.0,Low Minute,Point of Attack
473.0,Johnny Juzang,24.0,MIN,SG,21.0,0.0,88.0,12.2,0.518,0.632,0.211,6.4,14.8,10.7,9.7,1.1,1.0,10.7,22.3,0.0,0.1,0.1,0.037,-1.6,-1.8,-3.4,0.0,,juzanjo01,0.421,19.1,0.368,0.105,0.079,0.132,0.053,0.632,0.714,1.0,0.333,0.6,1.0,0.25,0.2,0.667,0.0,0.0,0.375,0.222,0.0,0.0,juzanjo01,0.8,1.8,1.1,0.7,0.714,0.5,0.2,0.4,0.625,0.2,0.6,0.8,0.3,0.1,0.0,0.2,0.1,2.0,Low Minute,Low Activity
475.0,Nate Williams,26.0,GSW,SG,6.0,0.0,87.0,13.5,0.593,0.353,0.265,12.4,2.6,7.5,10.3,1.1,0.0,11.6,20.9,0.1,0.0,0.2,0.096,-1.0,-2.2,-3.2,0.0,,willije02,0.471,10.8,0.647,0.294,0.324,0.029,0.0,0.353,0.5,0.9,0.182,0.0,,0.417,0.545,0.8,0.088,2.0,0.833,0.4,0.0,0.0,willije02,2.7,5.7,2.0,3.7,0.5,0.544,1.3,1.5,0.889,1.7,0.3,2.0,1.0,0.3,0.0,0.8,2.0,7.5,Low Minute,Point of Attack
476.0,Pacôme Dadiet,20.0,NYK,SG,23.0,0.0,86.0,12.8,0.527,0.652,0.261,3.8,19.4,11.5,13.2,1.7,1.2,3.8,13.2,0.1,0.1,0.3,0.148,-0.2,2.1,1.9,0.1,,dadiepa01,0.348,20.7,0.348,0.087,0.087,0.087,0.087,0.652,0.375,1.0,0.5,0.0,0.0,0.333,1.0,1.0,0.043,1.0,0.2,0.667,0.0,0.0,dadiepa01,0.3,1.0,0.7,0.3,0.375,0.457,0.3,0.3,1.0,0.1,0.7,0.8,0.4,0.1,0.0,0.0,0.2,1.2,Low Minute,Chaser
477.0,Thanasis Antetokounmpo,33.0,MIL,SF,25.0,0.0,81.0,18.7,0.576,0.105,1.053,12.6,12.3,12.5,6.8,5.5,4.9,12.6,17.4,0.1,0.2,0.3,0.154,-1.4,2.7,1.4,0.1,,antetth01,0.526,4.9,0.895,0.526,0.368,0.0,0.0,0.105,0.588,0.7,0.429,,,0.0,0.6,,0.316,6.0,1.0,0.0,0.0,0.0,antetth01,0.4,0.8,0.1,0.7,0.588,0.526,0.5,0.8,0.6,0.4,0.4,0.7,0.2,0.4,0.2,0.2,0.4,1.3,Low Minute,Helper
479.0,E.J. Liddell,25.0,BRK,PF,13.0,0.0,79.0,10.1,0.576,0.565,0.13,4.2,26.2,14.7,5.9,0.6,3.5,17.1,16.2,0.0,0.1,0.0,0.012,-2.9,-1.3,-4.2,0.0,,liddeej01,0.478,16.8,0.435,0.13,0.217,0.087,0.0,0.565,0.7,1.0,0.6,0.5,,0.308,0.286,1.0,0.043,1.0,0.462,0.5,0.0,0.0,liddeej01,0.8,1.8,1.0,0.8,0.7,0.565,0.2,0.2,0.667,0.2,1.3,1.5,0.2,0.1,0.2,0.4,0.5,2.2,Low Minute,Helper
480.0,Kyle Lowry,39.0,PHI,PG,9.0,0.0,76.0,6.5,0.478,1.0,0.5,0.0,8.9,4.4,14.6,1.3,1.2,12.0,9.3,0.0,0.0,0.1,0.043,-4.9,-1.1,-6.0,-0.1,,lowryky01,0.25,26.5,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.25,,1.0,0.0,0.0,0.083,1.0,0.0,0.0,lowryky01,0.3,1.3,1.3,0.0,,0.375,0.6,0.7,0.833,0.0,0.7,0.7,1.0,0.2,0.1,0.2,0.6,1.6,Low Minute,Low Activity
481.0,Eric Gordon,37.0,PHI,SG,6.0,0.0,74.0,14.5,0.754,0.667,0.095,1.5,1.5,1.5,5.9,2.6,1.3,12.1,14.2,0.1,0.0,0.2,0.113,2.1,0.2,2.3,0.1,,gordoer01,0.571,18.9,0.333,0.238,0.095,0.0,0.0,0.667,0.571,0.8,0.0,,,0.571,0.75,1.0,0.0,0.0,0.143,1.0,0.0,0.0,gordoer01,2.0,3.5,2.3,1.2,0.571,0.762,0.2,0.3,0.5,0.2,0.2,0.3,0.5,0.7,0.2,0.5,0.5,5.5,Low Minute,Low Activity
482.0,MarJon Beauchamp,25.0,PHI,SF,4.0,0.0,72.0,19.6,0.648,0.548,0.161,3.0,17.2,10.0,15.5,2.7,2.6,13.1,22.4,0.1,0.1,0.2,0.136,4.0,-0.1,3.9,0.1,,beaucma01,0.516,16.7,0.452,0.226,0.129,0.065,0.032,0.548,0.643,0.857,0.75,0.0,0.0,0.412,0.778,0.714,0.032,1.0,0.235,0.0,0.0,0.0,beaucma01,4.0,7.8,4.3,3.5,0.643,0.629,1.0,1.3,0.8,0.5,2.8,3.3,1.8,1.0,0.5,1.3,1.0,10.8,Low Minute,Chaser
483.0,Tyson Etienne,26.0,BRK,PG,11.0,0.0,70.0,3.4,0.502,0.889,0.074,1.6,3.5,2.5,15.3,0.0,0.0,12.5,19.8,-0.1,0.0,-0.1,-0.049,-5.7,-4.5,-10.2,-0.1,,etienty01,0.333,23.7,0.111,0.037,0.037,0.0,0.037,0.889,0.0,0.0,0.0,,0.0,0.375,,0.778,0.0,0.0,0.25,0.333,0.0,0.0,etienty01,0.8,2.5,2.2,0.3,0.0,0.5,0.1,0.2,0.5,0.1,0.2,0.3,0.6,0.0,0.0,0.4,1.4,2.5,Low Minute,Point of Attack
484.0,Bobi Klintman,22.0,DET,SF,11.0,0.0,69.0,3.5,0.366,0.5,0.115,8.1,20.7,14.5,11.2,2.1,0.0,18.0,20.0,-0.2,0.1,-0.1,-0.06,-8.3,-1.1,-9.4,-0.1,,klintbo01,0.308,15.6,0.5,0.115,0.346,0.0,0.038,0.5,0.308,0.333,0.333,,0.0,0.308,0.75,1.0,0.038,1.0,0.308,0.0,0.0,0.0,klintbo01,0.7,2.4,1.2,1.2,0.308,0.385,0.0,0.3,0.0,0.5,1.2,1.6,0.5,0.3,0.0,0.5,1.0,1.8,Low Minute,Low Activity
486.0,Isaiah Crawford,24.0,HOU,SF,11.0,0.0,67.0,9.3,0.508,0.615,0.308,3.3,13.0,8.3,7.5,1.5,4.1,11.9,10.5,0.0,0.1,0.1,0.079,-2.2,1.0,-1.1,0.0,,crawfis01,0.385,16.3,0.385,0.308,0.0,0.077,0.0,0.615,0.6,0.5,,1.0,,0.25,0.667,1.0,0.077,1.0,0.75,0.333,0.0,0.0,crawfis01,0.5,1.2,0.7,0.5,0.6,0.462,0.3,0.4,0.75,0.2,0.7,0.9,0.4,0.2,0.3,0.2,0.3,1.4,Low Minute,Helper
488.0,Antonio Reeves,25.0,CHO,SG,9.0,0.0,66.0,12.3,0.675,0.65,0.0,3.5,10.1,6.8,4.4,0.7,0.0,4.8,13.4,0.1,0.0,0.2,0.119,1.0,-0.2,0.9,0.0,,reevean01,0.5,18.3,0.35,0.15,0.1,0.1,0.0,0.65,0.429,0.667,0.0,0.5,,0.538,0.667,1.0,0.05,1.0,0.462,0.667,0.0,0.0,reevean01,1.1,2.2,1.4,0.8,0.429,0.675,0.0,0.0,,0.2,0.7,0.9,0.2,0.1,0.0,0.1,0.3,3.0,Low Minute,Chaser
490.0,Drew Peterson,26.0,CHO,PF,6.0,0.0,64.0,0.6,0.148,0.75,0.125,5.4,10.4,7.9,3.8,2.3,1.4,0.0,11.1,-0.2,0.1,-0.1,-0.082,-8.3,-1.6,-10.0,-0.1,,peterdr01,0.125,20.2,0.25,0.188,0.063,0.0,0.0,0.75,0.5,0.667,0.0,,,0.0,0.5,,0.0,0.0,0.417,0.0,0.0,0.0,peterdr01,0.3,2.7,2.0,0.7,0.5,0.125,0.2,0.3,0.5,0.5,1.0,1.5,0.3,0.5,0.2,0.0,0.5,0.8,Low Minute,Helper
492.0,James Wiseman,24.0,IND,C,4.0,1.0,58.0,4.1,0.597,0.0,0.2,9.0,5.8,7.5,7.1,0.0,1.5,31.5,11.6,0.0,0.0,0.0,-0.025,-8.0,-1.0,-9.0,-0.1,,wisemja01,0.6,4.6,1.0,0.5,0.4,0.0,0.1,0.0,0.6,0.8,0.5,,0.0,,0.667,,0.4,4.0,,,0.0,0.0,wisemja01,1.5,2.5,0.0,2.5,0.6,0.6,0.3,0.5,0.5,1.3,0.8,2.0,0.8,0.0,0.3,1.3,2.5,3.3,Low Minute,Mobile Big
493.0,Patrick Baldwin Jr.,23.0,3TM,SF,7.0,0.0,58.0,10.5,0.51,0.563,0.375,11.2,13.8,12.5,4.4,1.7,4.7,13.9,16.0,0.0,0.0,0.0,0.013,-4.4,-1.3,-5.7,-0.1,,baldwpa01,0.375,18.1,0.438,0.188,0.25,0.0,0.0,0.563,0.429,0.333,0.5,,,0.333,0.333,1.0,0.063,1.0,0.222,0.0,0.0,0.0,baldwpa01,0.9,2.3,1.3,1.0,0.429,0.469,0.6,0.9,0.667,0.9,1.0,1.9,0.3,0.3,0.4,0.4,1.3,2.7,Low Minute,Low Activity
495.0,Johni Broome,23.0,PHI,C,11.0,0.0,55.0,0.4,0.188,0.208,0.25,13.8,18.5,16.1,9.3,2.6,3.4,10.1,22.8,-0.3,0.1,-0.2,-0.215,-11.8,-4.5,-16.3,-0.2,,broomjo01,0.167,9.0,0.792,0.333,0.333,0.125,0.0,0.208,0.211,0.375,0.125,0.0,,0.0,0.25,,0.042,0.0,0.2,0.0,0.0,0.0,broomjo01,0.4,2.2,0.5,1.7,0.211,0.167,0.2,0.5,0.333,0.6,0.8,1.5,0.4,0.3,0.2,0.3,0.6,0.9,Low Minute,Helper
